Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.6040 0.5999 0.7639 SUCCES PSUCC mg.f:760
0.4363 0.4327 0.7116 SUCCES PSUCC mg.f:679
0.6767 0.6768 0.0160 SUCCES PSUCC mg.f:593
0.5885 0.5898 0.5981 SUCCES PSUCC mg.f:679
0.5944 0.5957 0.8302 SUCCES PSUCC mg.f:667
0.6810 0.6750 0.1961 SUCCES PSUCC mg.f:667
0.0078 0.0080 0.6394 SUCCES PSUCC mg.f:679
0.3415 0.3391 0.0908 SUCCES PSUCC mg.f:1421
0.1687 0.1687 0.5352 SUCCES PSUCC mg.f:604
0.4952 0.4920 0.4772 SUCCES PSUCC mg.f:634
0.7367 0.7381 0.2805 SUCCES PSUCC mg.f:667
0.3293 0.3303 0.6548 SUCCES PSUCC mg.f:679
0.9177 0.9165 0.5227 SUCCES PSUCC mg.f:595
0.8329 0.8262 0.6086 SUCCES PSUCC mg.f:679
0.0766 0.0762 0.9149 SUCCES PSUCC mg.f:593
0.9040 0.9039 0.3582 SUCCES PSUCC mg.f:679
0.7288 0.7307 0.3016 SUCCES PSUCC mg.f:667
0.8183 0.8172 0.1722 SUCCES PSUCC mg.f:832
0.6464 0.6463 0.6161 SUCCES PSUCC mg.f:595
0.4725 0.4719 0.0594 SUCCES PSUCC mg.f:757
0.3055 0.3033 0.0062 SUCCES PSUCC mg.f:604
0.5453 0.5413 0.3091 SUCCES PSUCC mg.f:679
0.8729 0.8663 0.2541 SUCCES PSUCC mg.f:760
0.1141 0.1142 0.0551 SUCCES PSUCC mg.f:595
0.9460 0.9417 0.0058 SUCCES PSUCC mg.f:667
0.5303 0.5309 0.3709 SUCCES PSUCC mg.f:667
0.5351 0.5325 0.1017 SUCCES PSUCC mg.f:667
0.1236 0.1240 0.9711 SUCCES PSUCC mg.f:679
0.6262 0.6213 0.6991 SUCCES PSUCC mg.f:665
0.4529 0.4499 0.1409 SUCCES PSUCC mg.f:597
0.7859 0.7776 0.5904 SUCCES PSUCC mg.f:604
0.0218 0.0218 0.8899 SUCCES PSUCC mg.f:679
0.3493 0.3494 0.8325 SUCCES PSUCC mg.f:838
0.2713 0.2713 0.4273 SUCCES PSUCC mg.f:770
0.0982 0.0981 0.8695 SUCCES PSUCC mg.f:667
0.8362 0.8304 0.1704 SUCCES PSUCC mg.f:665
0.6664 0.6681 0.1168 SUCCES PSUCC mg.f:679
0.7554 0.7548 0.9850 SUCCES PSUCC mg.f:665
0.5815 0.5795 0.9301 SUCCES PSUCC mg.f:604
0.4129 0.4099 0.8785 SUCCES PSUCC mg.f:604
0.7421 0.7370 0.8216 SUCCES PSUCC mg.f:770
0.4778 0.4744 0.6226 SUCCES PSUCC mg.f:667
0.3114 0.3108 0.5697 SUCCES PSUCC mg.f:604
0.6377 0.6375 0.0138 SUCCES PSUCC mg.f:595
0.9666 0.9660 0.9598 SUCCES PSUCC mg.f:667
0.8018 0.8034 0.9092 SUCCES PSUCC mg.f:679
0.3886 0.3894 0.2782 SUCCES PSUCC mg.f:667
0.4747 0.4710 0.6438 SUCCES PSUCC mg.f:757
0.8000 0.8018 0.5881 SUCCES PSUCC mg.f:667
0.8929 0.8861 0.9609 SUCCES PSUCC mg.f:667
0.2199 0.2184 0.9050 SUCCES PSUCC mg.f:665
0.4590 0.4600 0.7061 SUCCES PSUCC mg.f:679
0.5531 0.5493 0.5795 SUCCES PSUCC mg.f:679
0.3806 0.3806 0.5233 SUCCES PSUCC mg.f:595
0.2091 0.2092 0.9689 SUCCES PSUCC mg.f:667
0.5348 0.5322 0.4106 SUCCES PSUCC mg.f:667
0.5390 0.5351 0.1422 SUCCES PSUCC mg.f:755
0.3678 0.3678 0.5872 SUCCES PSUCC mg.f:667
0.1891 0.1896 0.0256 SUCCES PSUCC mg.f:667
0.2822 0.2780 0.3989 SUCCES PSUCC mg.f:840
0.0252 0.0252 0.2034 FAILED PSUCC mg.f:679
0.3512 0.3464 0.1441 SUCCES PSUCC mg.f:1059
0.5951 0.5964 0.9512 SUCCES PSUCC mg.f:679
0.6871 0.6820 0.3240 SUCCES PSUCC mg.f:844
0.5131 0.5121 0.7677 SUCCES PSUCC mg.f:604
0.2499 0.2500 0.0660 SUCCES PSUCC mg.f:604
0.0818 0.0814 0.5144 SUCCES PSUCC mg.f:840
0.8214 0.8211 0.3160 SUCCES PSUCC mg.f:665
0.2349 0.2332 0.4015 SUCCES PSUCC mg.f:604
0.9799 0.9729 0.7073 SUCCES PSUCC mg.f:604
0.8050 0.8069 0.6489 SUCCES PSUCC mg.f:663
0.4016 0.4024 0.0256 SUCCES PSUCC mg.f:665
0.4875 0.4807 0.3930 SUCCES PSUCC mg.f:604
0.2306 0.2305 0.6966 SUCCES PSUCC mg.f:667
0.5596 0.5597 0.6423 SUCCES PSUCC mg.f:667
0.9723 0.9653 0.7284 SUCCES PSUCC mg.f:1060
0.7150 0.7111 0.0323 SUCCES PSUCC mg.f:597
0.5429 0.5431 0.4768 SUCCES PSUCC mg.f:1421
0.8709 0.8733 0.4211 SUCCES PSUCC mg.f:665
0.4599 0.4580 0.7912 SUCCES PSUCC mg.f:665
0.4616 0.4620 0.0195 SUCCES PSUCC mg.f:665
0.0477 0.0478 0.3863 SUCCES PSUCC mg.f:604
0.8813 0.8749 0.8341 SUCCES PSUCC mg.f:604
0.2077 0.2076 0.7801 SUCCES PSUCC mg.f:850
0.5376 0.5340 0.7237 SUCCES PSUCC mg.f:665
0.0388 0.0387 0.4523 SUCCES PSUCC mg.f:604
0.2767 0.2749 0.7524 SUCCES PSUCC mg.f:665
0.6126 0.6082 0.2055 SUCCES PSUCC mg.f:679
0.4344 0.4313 0.1423 SUCCES PSUCC mg.f:667
0.2660 0.2669 0.0905 SUCCES PSUCC mg.f:665
0.3539 0.3489 0.4597 SUCCES PSUCC mg.f:833
0.0960 0.0955 0.7627 SUCCES PSUCC mg.f:665
0.4270 0.4239 0.7103 SUCCES PSUCC mg.f:679
0.6686 0.6658 0.5155 SUCCES PSUCC mg.f:679
0.7588 0.7477 0.3857 SUCCES PSUCC mg.f:830
0.9946 0.9968 0.1841 SUCCES PSUCC mg.f:679
0.5804 0.5787 0.5502 SUCCES PSUCC mg.f:604
0.9158 0.9155 0.5026 SUCCES PSUCC mg.f:597
0.3292 0.3295 0.5856 SUCCES PSUCC mg.f:665
0.8337 0.8332 0.3162 SUCCES PSUCC mg.f:679
0.7464 0.7450 0.9008 FAILED PSUCC mg.f:852
0.5737 0.5693 0.8445 SUCCES PSUCC mg.f:595
0.8145 0.8089 0.1478 SUCCES PSUCC mg.f:597
0.5557 0.5556 0.9512 SUCCES PSUCC mg.f:679
0.9735 0.9593 0.5400 SUCCES PSUCC mg.f:667
0.7123 0.7088 0.3411 SUCCES PSUCC mg.f:604
0.0414 0.0415 0.2864 SUCCES PSUCC mg.f:597
0.3759 0.3758 0.7371 SUCCES PSUCC mg.f:604
0.6953 0.6903 0.1725 SUCCES PSUCC mg.f:667
0.9443 0.9442 0.9827 SUCCES PSUCC mg.f:770
0.2690 0.2672 0.9251 SUCCES PSUCC mg.f:755
0.0953 0.0941 0.8693 SUCCES PSUCC mg.f:665
0.8386 0.8374 0.6733 SUCCES PSUCC mg.f:597
0.6678 0.6694 0.6183 SUCCES PSUCC mg.f:679
0.7515 0.7458 0.9840 SUCCES PSUCC mg.f:831
0.0817 0.0813 0.9310 SUCCES PSUCC mg.f:840
0.8308 0.8248 0.2401 SUCCES PSUCC mg.f:667
0.1490 0.1480 0.6763 SUCCES PSUCC mg.f:848
0.8968 0.8908 0.9843 SUCCES PSUCC mg.f:665
0.2277 0.2261 0.9327 SUCCES PSUCC mg.f:679
0.5495 0.5452 0.3726 SUCCES PSUCC mg.f:831
0.3800 0.3803 0.3195 SUCCES PSUCC mg.f:595
0.2074 0.2065 0.7628 SUCCES PSUCC mg.f:667
0.7069 0.7018 0.4882 SUCCES PSUCC mg.f:564
0.0423 0.0424 0.9394 SUCCES PSUCC mg.f:604
0.8703 0.8722 0.8820 SUCCES PSUCC mg.f:667
0.4578 0.4592 0.7527 SUCCES PSUCC mg.f:679
0.4648 0.4659 0.4840 SUCCES PSUCC mg.f:667
0.5492 0.5448 0.8505 SUCCES PSUCC mg.f:858
0.8759 0.8694 0.2949 SUCCES PSUCC mg.f:770
0.7021 0.6975 0.7375 SUCCES PSUCC mg.f:679
0.0326 0.0326 0.1839 SUCCES PSUCC mg.f:604
0.2759 0.2741 0.9889 SUCCES PSUCC mg.f:679
0.6047 0.6002 0.4342 SUCCES PSUCC mg.f:755
